time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.1400000000000006,-0.006961792861225898,-0.06393648577221962,11.237054303227223,6.251031495469348,6.252558695576408,0.0,0.06434473930640999,-0.1964586035044376,2.390520734402689,-0.041200214685460194,-0.025974153660945846,0.0,508.0829787351445,508.6856037373638,508.55165464030637,506.92513854904655
1.2000000000000006,-0.002403798120267423,-0.07646050453287073,11.385382410606427,6.24831662156449,6.251437566021913,0.0,0.0877233805003489,-0.22128448205402518,2.553382136967387,-0.05490575757632744,-0.007083108976665338,0.0,461.2884617695958,462.77780892775024,462.56603111568523,461.484347605713
1.2600000000000007,0.0035347642348591826,-0.09049054494087067,11.542119130272159,6.244898900692853,6.25093567633834,0.0,0.11026829855915579,-0.24672503971246512,2.670888960879197,-0.0614271240304356,-0.011060120226500495,0.0,448.8289843817846,448.506220416048,449.4323365916733,448.9012706578552
1.3200000000000007,0.010871337455376849,-0.10616080923592902,11.70694668910654,6.241851373978427,6.250276411321796,0.0,0.13434457765862434,-0.2759664286609613,2.822977215710933,-0.035242325881789355,-0.010843402254019075,0.0,459.7226955175736,459.7399958137827,459.5123649364402,461.58164980015255
1.3800000000000008,0.01959242943493679,-0.12355351632544063,11.87864010795197,6.239949451710366,6.249633552326706,0.0,0.15641541466331418,-0.3039805269804373,2.899928278916022,-0.025417173169024046,-0.010457387982576052,0.0,437.03257649025926,437.06487231511784,437.7175413013482,438.53403184422433
1.4400000000000008,0.02968676696548182,-0.14270947665510167,12.056026433500898,6.239027892795253,6.249046340610205,0.0,0.1801151315281814,-0.3346617757646689,3.012644882811651,-0.00044240260197984417,-0.008478437137859809,0.0,448.7749593739121,448.93568593501226,448.7184365255926,450.74135771057365
1.5000000000000009,0.041279023564663876,-0.16380342618324975,12.24204172262861,6.238561451812437,6.248288643244958,0.0,0.20634617827487595,-0.3684707026406815,3.187383371651608,-0.02944879283429147,-0.022586424327245568,0.0,469.00798893567855,467.91107891013337,470.24995132445196,467.997705010946
1.560000000000001,0.05435939822846597,-0.18680829320202666,12.435511742127838,6.236748438481797,6.246675075363619,0.0,0.22980209005802724,-0.3985257626747762,3.261387618031651,-0.03179882489791393,-0.03731076399088863,0.0,440.22224343256795,439.0019229084732,438.09054837976976,437.894786691414
1.620000000000001,0.06899758682785498,-0.211799918331229,12.63655034837517,6.234429017663784,6.244823692481006,0.0,0.2583468938297822,-0.43473858531379644,3.439349961498876,-0.05815941054577428,-0.020347615313279704,0.0,470.0168623873476,471.32939602823063,472.79361701864934,470.75741847984347
1.680000000000001,0.08533835388519792,-0.2389628539611421,12.847020692245682,6.2313829930494045,6.244172825270876,0.0,0.28642324765195476,-0.4710206655419669,3.5758769216796362,-0.039034954057077395,0.0034372830063955986,0.0,458.9736583896545,460.8576450163812,459.15268380394104,460.6658163401706
1.740000000000001,0.1032364714817226,-0.26818301479161105,13.062191729920716,6.228630419794904,6.244395076865352,0.0,0.31015692354508384,-0.5032080186659236,3.596404706797101,-0.06530292272848214,0.0042327707686476805,0.0,424.44157040550726,424.5097691832301,424.9595229334681,422.7001754625084
1.8000000000000012,0.12257602534567483,-0.2994220346143727,13.279158674958248,6.2244148402868955,6.24421603279019,0.0,0.33447815475244547,-0.5384631308648657,3.635668129633672,-0.08268449935665272,-0.024115122453186547,0.0,431.8592222601477,429.4613543072093,431.05700223129696,429.5814702300786
1.8600000000000012,0.14353871165630824,-0.3330955394210998,13.502427764778277,6.2197513624487115,6.243233438236963,0.0,0.36438711709376986,-0.5844937796925166,3.8060243209803324,-0.06930255299496586,-0.004204025711927015,0.0,470.4431200472976,471.98246163845573,471.34255597419497,472.3711681056975
1.9200000000000013,0.1662856644748967,-0.36958970262596125,13.735213221631042,6.215602884003827,6.242916676127436,0.0,0.3938528514303753,-0.6324001867819379,3.9529416682178438,-0.06882091670388889,-0.007521898537854037,0.0,465.94247782162995,465.6830980455706,465.7005324793464,465.73482290801826
1.9800000000000013,0.19065076125678554,-0.4087841509222829,13.972922111055901,6.211765569042473,6.242143205950752,0.0,0.41836410433219834,-0.6744358029798383,3.970580270264465,-0.055669490666974714,-0.026691597852307933,0.0,427.1184096592039,425.4803141841076,425.75765029395774,426.8782198752923
